category,rating,label,text_,gen_model
Toys_and_Games_5,3.0,CG,This remote control is basic but works fine—just needs a charger for full use.,lfm2.5-350m
Sports_and_Outdoors_5,5.0,CG,"The pump was reliable, filling my bike easily and smooth ride. Highly recommended for commuting!",lfm2.5-350m
Toys_and_Games_5,2.0,CG,Not what I expected—fun but lacked depth. Would buy again if better design or mechanics.,lfm2.5-350m
Tools_and_Home_Improvement_5,2.0,CG,"The drill held steady during installation, but battery life was short. Would recommend if budget is tight.",lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,3.0,CG,The necklace is stylish but slightly heavy—perfect for a day out but not ideal for carrying around.,lfm2.5-350m
Kindle_Store_5,5.0,CG,Love this book—it’s packed with actionable insights and real-life examples that made me feel ready to tackle any challenge.,lfm2.5-350m
Kindle_Store_5,5.0,CG,This book is a treasure—perfectly written with stunning visuals and engaging storytelling that keeps me hooked. Highly recommend!,lfm2.5-350m
Kindle_Store_5,5.0,CG,"This book is a perfect blend of romance and adventure—simple, engaging, and easy to follow! Highly recommend for any couple looking for a cozy escape.",lfm2.5-350m
Electronics_5,5.0,CG,The battery lasts all day without needing charging—perfect for on-the-go adventures!,lfm2.5-350m
Electronics_5,1.0,CG,"I needed a charger, but it took too long to charge and kept draining my battery.",lfm2.5-350m
Electronics_5,5.0,CG,The speaker delivers clear audio with great bass and crisp vocals—perfect for any room. Highly recommended!,lfm2.5-350m
Books_5,1.0,CG,"This book was good, but the illustrations were poor and the information lacked depth—worthless compared to others in its genre.",lfm2.5-350m
Toys_and_Games_5,2.0,CG,The car is basic and lacks any features that would make it a fun toy for kids. It arrived damaged and needed repairs.,lfm2.5-350m
Toys_and_Games_5,2.0,CG,"The figure was small and flat, making it hard to hold up. The colors were muted, and the action details were unclear.",lfm2.5-350m
Kindle_Store_5,3.0,CG,"I read this book on climate change, but it felt dense and hard to follow. The summary was helpful, but the pacing was slow. Highly recommend if you're interested in the topic, but not for quick readers.",lfm2.5-350m
Electronics_5,5.0,CG,"Love this HDMI cable! Works flawlessly, delivers smooth video quality and no dropouts. Highly recommend for home use. (4) Got a new laptop and this cable works perfectly. No flicker or noise during playback. A must-have! (5) Great brand, reliable performance. Solid build and lightweight design. Worth every penny.",lfm2.5-350m
Toys_and_Games_5,4.0,CG,The puzzles were easy to solve but lacked variety—perfect for beginners!,lfm2.5-350m
Tools_and_Home_Improvement_5,5.0,CG,"Love these screws! Fast installation, strong hold, perfect for projects. Highly recommend!",lfm2.5-350m
Kindle_Store_5,5.0,CG,"Perfectly crafted romance novel with stunning illustrations and a compelling narrative."" Highly recommended!",lfm2.5-350m
Home_and_Kitchen_5,1.0,CG,"I bought a standard vacuum without buying a bag. It sucks up all dust, but the lid is tight.",lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,2.0,CG,"The bag was basic, held my purse well but felt worn at the seams. Would try a different brand for better quality.",lfm2.5-350m
Pet_Supplies_5,4.0,CG,"The filter was effective, but the water quality didn't change noticeably. Would recommend for pet owners who keep fish in it.",lfm2.5-350m
Toys_and_Games_5,4.0,CG,"The set was compact but included all parts needed—worth buying if you're short on time. Room size was tight, but the price was fair.",lfm2.5-350m
Kindle_Store_5,5.0,CG,"The book was engaging, with a gripping mystery plot and well-researched characters—perfect for any reader who loves a good puzzle. Highly recommended!",lfm2.5-350m
Sports_and_Outdoors_5,5.0,CG,"The mat is soft, durable, and perfect for yoga. Highly recommend!",lfm2.5-350m
Toys_and_Games_5,5.0,CG,"The puzzle was engaging, easy to solve, and fun—perfect for kids!",lfm2.5-350m
Home_and_Kitchen_5,4.0,CG,"The sheets arrived in perfect condition, but the quality was average—good enough for a quick night.",lfm2.5-350m
Home_and_Kitchen_5,5.0,CG,Love this brew—perfect for morning coffee! Still needs better filters to keep milk smooth.,lfm2.5-350m
Electronics_5,5.0,CG,"The smart plug is sleek, reliable, and works flawlessly with my home system. Highly recommend!",lfm2.5-350m
Tools_and_Home_Improvement_5,5.0,CG,"The tape measure is accurate and easy to use, measuring distances with precision. Perfect for DIY projects—quick and reliable!",lfm2.5-350m
Movies_and_TV_5,5.0,CG,This documentary was brilliant—capturing the essence of human resilience with stunning visuals and heartfelt storytelling. Highly recommend!,lfm2.5-350m
Movies_and_TV_5,5.0,CG,"This film is a breathtaking masterpiece, bringing its rich storytelling and stellar performances to life. Highly recommended!",lfm2.5-350m
Electronics_5,5.0,CG,Great sound quality and comfort—perfect for work or gaming!,lfm2.5-350m
Movies_and_TV_5,3.0,CG,"The animation was cool, but the pacing felt rushed. Overall a decent pick—would love more character development.",lfm2.5-350m
Toys_and_Games_5,5.0,CG,"The build quality was flawless, and the colors were vibrant. Highly recommend for kids who love bright toys!",lfm2.5-350m
Books_5,2.0,CG,"Great read, but the structure felt a bit too formulaic—wouldn’t have found it helpful.",lfm2.5-350m
Kindle_Store_5,5.0,CG,Perfectly researched and easy to follow—exactly what I needed for my study guide.,lfm2.5-350m
Toys_and_Games_5,4.0,CG,"This action figure looks great, but the price point feels high. Would it be worth the money if it could be more affordable?",lfm2.5-350m
Tools_and_Home_Improvement_5,4.0,CG,"The drill held steady during installation, but the battery life was disappointing—lasts less than a day. Overall, solid but not worth the hassle.",lfm2.5-350m
Books_5,5.0,CG,"er loved the practical exercises and relatable examples that made the insights feel actionable. Highly recommend for anyone seeking quick, effective self-improvement tips!",lfm2.5-350m
Toys_and_Games_5,5.0,CG,Nice model—perfect size and detail. Highly recommend!,lfm2.5-350m
Home_and_Kitchen_5,5.0,CG,"Great cutlery! Durable, easy to clean, and fits perfectly. Love it!",lfm2.5-350m
Kindle_Store_5,4.0,CG,The book was well-researched but lacked engaging storytelling. It provided valuable insights without being overly detailed.,lfm2.5-350m
Books_5,5.0,CG,This thriller kept me on the edge of my seat—plot twist was shocking and well-executed. Highly recommend!,lfm2.5-350m
Kindle_Store_5,3.0,CG,Made it last month. Too many pages and some chapters felt rushed. Didn't see much new content in my time.,lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,4.0,CG,"The necklace is sleek and stylish, but the fit feels a bit loose. Would recommend for a polished look, but not too frantic.",lfm2.5-350m
Movies_and_TV_5,5.0,CG,"The film was visually stunning, thought-provoking, and deeply engaging—perfect for anyone wanting to explore complex ideas in an easy way.",lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,5.0,CG,Loved the sleek design and perfect fit! Gave it to a friend and it's been a hit with workouts. Highly recommend for anyone looking for stylish yet functional jewelry.,lfm2.5-350m
Toys_and_Games_5,2.0,CG,The car is basic but looks good. Could use better controls and battery life.,lfm2.5-350m
Tools_and_Home_Improvement_5,2.0,CG,"A cheap screw that didn’t hold tight, but still worked for the project.",lfm2.5-350m
Kindle_Store_5,1.0,CG,Bought a quick read but didn't find much value. Will re-read later.,lfm2.5-350m
Books_5,3.0,CG,This book is okay but lacks detailed illustrations. It’s easy to lose track of the plot and characters.,lfm2.5-350m
Sports_and_Outdoors_5,5.0,CG,The pump was reliable and easy to use—perfect for my ride today! Highly recommend.,lfm2.5-350m
Books_5,4.0,CG,The book was engaging but lacked depth on historical context. Excellent read if you want quick overviews.,lfm2.5-350m
Movies_and_TV_5,5.0,CG,Perfectly tuned to my living room—it’s been a hit with family! High-quality visuals and engaging storyline.,lfm2.5-350m
Books_5,3.0,CG,"The author provided actionable insights that helped me stay on track, though the content felt a bit dry and lacked practical examples. Overall, a helpful read for beginners.",lfm2.5-350m
Movies_and_TV_5,3.0,CG,"Great film, but the pacing was slow. Highly recommend!",lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,2.0,CG,"The fit was tight, but the quality was average—couldn’t make it last.",lfm2.5-350m
Electronics_5,5.0,CG,"Perfect fit and sound quality—no compression, just smooth audio."" ★★★★☆",lfm2.5-350m
Home_and_Kitchen_5,5.0,CG,Love the durable construction and perfect heat distribution! Highly recommend for any home cook.,lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,4.0,CG,This jacket was stylish but felt a bit tight; comfortable but not perfect for all-day wear.,lfm2.5-350m
Sports_and_Outdoors_5,2.0,CG,"This tent was decent but lacked proper ventilation, so it wouldn't be a great choice for summer play.",lfm2.5-350m
Home_and_Kitchen_5,4.0,CG,"The cutting board is sturdy and easy to clean, though it feels a bit thick and takes a few minutes to wipe.",lfm2.5-350m
Toys_and_Games_5,4.0,CG,"The plush felt soft and comfortable, but the missing zipper made it hard to remove. Overall, a nice piece, but not perfect for quick setup.",lfm2.5-350m
Home_and_Kitchen_5,3.0,CG,"A decent vacuum, but battery life is long-lasting. Would need a recharge.",lfm2.5-350m
Movies_and_TV_5,4.0,CG,"Great film, but the plot felt predictable. Highly recommend if you enjoy action.",lfm2.5-350m
Pet_Supplies_5,1.0,CG,"I bought a basic pet brush, but it didn’t work as expected. Just needs a new one.",lfm2.5-350m
Pet_Supplies_5,4.0,CG,"The filter was effective for small fish, but the water clarity was slightly dull. Overall, a solid purchase.",lfm2.5-350m
Movies_and_TV_5,3.0,CG,The movie was visually stunning but the pacing felt slow. It was a nice watch for a casual viewer.,lfm2.5-350m
Sports_and_Outdoors_5,2.0,CG,"This mat is good, but the cushion feels a bit thin. Perfect for beginners, but not ideal for heavy users.",lfm2.5-350m
Movies_and_TV_5,1.0,CG,"The episodes felt underwhelming and lacked depth—perfect for a quick showstopper, but not worth the time investment.",lfm2.5-350m
Pet_Supplies_5,4.0,CG,"The leash is durable and easy to clean. It fits my dog well, but I’m not sure about the price per mile.",lfm2.5-350m
Movies_and_TV_5,5.0,CG,Highly recommended—perfect for understanding complex issues with depth and empathy.,lfm2.5-350m
Electronics_5,4.0,CG,Great sound quality with solid build and decent battery life—worth the price for its performance.,lfm2.5-350m
Tools_and_Home_Improvement_5,1.0,CG,I purchased a cheap ladder but it didn’t hold up well in harsh weather. Not recommended.,lfm2.5-350m
Home_and_Kitchen_5,3.0,CG,"Love the basics, but the build quality is a bit worn. Need to upgrade.",lfm2.5-350m
Electronics_5,5.0,CG,Perfect fit and clear audio—great for both work and casual use! Highly recommend.,lfm2.5-350m
Kindle_Store_5,1.0,CG,The story was engaging but the plot felt predictable. Wouldn’t recommend unless you’re already into romance novels.,lfm2.5-350m
Toys_and_Games_5,5.0,CG,"Love this new puzzle set! The pieces fit perfectly, and the challenges keep you engaged. Highly recommend!",lfm2.5-350m
Sports_and_Outdoors_5,4.0,CG,"The tent is affordable but lacks insulation—perfect for a quick stay, though I’d need more models to justify the price.",lfm2.5-350m
Tools_and_Home_Improvement_5,4.0,CG,The tape measure was accurate but cumbersome. Needed to carry it around the house.,lfm2.5-350m
Kindle_Store_5,4.0,CG,"This book is a great read, but the illustrations felt slightly worn. Highly recommend!",lfm2.5-350m
Books_5,4.0,CG,Love this book on emotional resilience—it’s been a lifesaver since I’ve been struggling with stress.,lfm2.5-350m
Movies_and_TV_5,5.0,CG,The series brought depth to its storytelling and strong performances—perfect for fans of thought-provoking drama!,lfm2.5-350m
Movies_and_TV_5,5.0,CG,"This documentary was brilliantly insightful, bringing complex social issues to life with stunning visuals. Highly recommend! (3 words)",lfm2.5-350m
Sports_and_Outdoors_5,5.0,CG,"Love these dumbbells! Lightweight, durable, and easy to adjust. Highly recommend for beginners!",lfm2.5-350m
Home_and_Kitchen_5,3.0,CG,"The brewing time was quick, but the flavor was slightly overpowered by the foam. Overall, not ideal for the price.",lfm2.5-350m
Books_5,4.0,CG,"The author provided clear context and engaging historical details, though the summary felt brief. Highly recommend for curious readers seeking depth.",lfm2.5-350m
Tools_and_Home_Improvement_5,1.0,CG,"The wrench set was basic, durable, but lacked grip on tough materials.",lfm2.5-350m
Pet_Supplies_5,5.0,CG,Perfect fit for my dog—sturdy and comfortable. Ready to go!,lfm2.5-350m
Pet_Supplies_5,4.0,CG,The filter kept my fish tank clean without breaking the bank. Just needs a monthly replacement and regular cleaning.,lfm2.5-350m
Movies_and_TV_5,5.0,CG,Spot on—epic action paired with heartfelt moments! Highly recommended for families.,lfm2.5-350m
Kindle_Store_5,2.0,CG,The book was informative but lacked key details—perfect for casual readers who don’t need deeper analysis.,lfm2.5-350m
Books_5,3.0,CG,This book was informative but lacked depth on personal growth. It could have added more examples to make it more relatable.,lfm2.5-350m
Toys_and_Games_5,5.0,CG,"This plush toy feels incredibly soft and durable, with every snap delivering satisfying crinkles—perfect for cozy play. Highly recommend!",lfm2.5-350m
Books_5,4.0,CG,This cookbook is a step up from what I'd expect—crispy textures and recipes that actually work! Highly recommend for home cooks.,lfm2.5-350m
